scaled_size,scaled_n,size_class,dist,size_min,size_max,file,col,lty,lwd
1.1703333571508,0.467741934693375,NA,giometto,NA,NA,0,black,dashed,0.5
1.2335946197556575,0.3817204294886114,NA,giometto,NA,NA,0,black,dashed,0.5
1.3284865133165886,0.26881720461972486,NA,giometto,NA,NA,0,black,dashed,0.5
1.423378407223875,0.17204301040952713,NA,giometto,NA,NA,0,black,dashed,0.5
1.5499009324335902,0.09946236560671756,NA,giometto,NA,NA,0,black,dashed,0.5
1.7396847199018075,0.02956989220042779,NA,giometto,NA,NA,0,black,dashed,0.5
1.8029459825066652,0.0053763439328246,NA,giometto,NA,NA,0,black,dashed,0.5
0.6732276462146529,0.01973684294944598,NA,giometto,NA,NA,1,black,dashed,0.5
0.6869669859456006,0.09210526337811634,NA,giometto,NA,NA,1,black,dashed,0.5
0.7419243447189454,0.23026315844529088,NA,giometto,NA,NA,1,black,dashed,0.5
0.7556636844498932,0.3223684218234072,NA,giometto,NA,NA,1,black,dashed,0.5
0.8106210433736839,0.5,NA,giometto,NA,NA,1,black,dashed,0.5
0.8380997228355792,0.6644736838067866,NA,giometto,NA,NA,1,black,dashed,0.5
0.8930570816089242,0.8223684218234072,NA,giometto,NA,NA,1,black,dashed,0.5
0.9205357610708196,0.9473684225207756,NA,giometto,NA,NA,1,black,dashed,0.5
0.9617537802636624,1,NA,giometto,NA,NA,1,black,dashed,0.5
1.0304504787679551,0.986842105630194,NA,giometto,NA,NA,1,black,dashed,0.5
1.0579291582298505,0.8947368422520776,NA,giometto,NA,NA,1,black,dashed,0.5
1.112886517153641,0.7368421042354572,NA,giometto,NA,NA,1,black,dashed,0.5
1.1815832158083797,0.5131578943698061,NA,giometto,NA,NA,1,black,dashed,0.5
1.2502799143126722,0.3026315788739612,NA,giometto,NA,NA,1,black,dashed,0.5
1.3189766129674103,0.19078947254639889,NA,giometto,NA,NA,1,black,dashed,0.5
1.387673311471703,0.1644736838067867,NA,giometto,NA,NA,1,black,dashed,0.5
1.442630670395494,0.1250000006973684,NA,giometto,NA,NA,1,black,dashed,0.5
1.4975880293192845,0.10526315774792244,NA,giometto,NA,NA,1,black,dashed,0.5
1.552545387641292,0.01973684294944598,NA,giometto,NA,NA,1,black,dashed,0.5
0.7458278484073187,0.02380952485109599,NA,giometto,NA,NA,2,black,dashed,0.5
0.7642433508545556,0.0793650805936004,NA,giometto,NA,NA,2,black,dashed,0.5
0.7826588533017925,0.16666666722751325,NA,giometto,NA,NA,2,black,dashed,0.5
0.8010743556482045,0.27777777871252207,NA,giometto,NA,NA,2,black,dashed,0.5
0.8286976093190599,0.4206349210889393,NA,giometto,NA,NA,2,black,dashed,0.5
0.856320862989915,0.5317460325739481,NA,giometto,NA,NA,2,black,dashed,0.5
0.8747363654371518,0.6587301595046611,NA,giometto,NA,NA,2,black,dashed,0.5
0.9023596190071824,0.7857142864353742,NA,giometto,NA,NA,2,black,dashed,0.5
0.9207751214544192,0.9047619073257748,NA,giometto,NA,NA,2,black,dashed,0.5
0.9299828726780376,0.9523809536628872,NA,giometto,NA,NA,2,black,dashed,0.5
0.9668138775725116,1,NA,giometto,NA,NA,2,black,dashed,0.5
1.0128526335897785,0.9682539691085916,NA,giometto,NA,NA,2,black,dashed,0.5
1.0588913902119952,0.8492063515832704,NA,giometto,NA,NA,2,black,dashed,0.5
1.0957223947031691,0.7142857152471656,NA,giometto,NA,NA,2,black,dashed,0.5
1.1325533991943435,0.5634920634653565,NA,giometto,NA,NA,2,black,dashed,0.5
1.1785921558165602,0.4365079365346435,NA,giometto,NA,NA,2,black,dashed,0.5
1.2154231603077343,0.34126984049533887,NA,giometto,NA,NA,2,black,dashed,0.5
1.261461916929951,0.23015872901033008,NA,giometto,NA,NA,2,black,dashed,0.5
1.316708423666712,0.14285714237641722,NA,giometto,NA,NA,2,black,dashed,0.5
1.4179936870256902,0.0793650805936004,NA,giometto,NA,NA,2,black,dashed,0.5
1.4548246915168643,0.0793650805936004,NA,giometto,NA,NA,2,black,dashed,0.5
1.4916556970162873,0.0555555557425044,NA,giometto,NA,NA,2,black,dashed,0.5
1.5653177070068844,0.04761904633711262,NA,giometto,NA,NA,2,black,dashed,0.5
1.6021487114980588,0.0158730154457042,NA,giometto,NA,NA,2,black,dashed,0.5
0.6110467163776669,0.02061855611520884,NA,giometto,NA,NA,3,black,dashed,0.5
0.6528992311440653,0.06185566834562652,NA,giometto,NA,NA,3,black,dashed,0.5
0.7031222489737318,0.11340206081921564,NA,giometto,NA,NA,3,black,dashed,0.5
0.7282337577969081,0.1855670094080136,NA,giometto,NA,NA,3,black,dashed,0.5
0.7784567756265746,0.2989690702272293,NA,giometto,NA,NA,3,black,dashed,0.5
0.8035682845414078,0.4123711354175789,NA,giometto,NA,NA,3,black,dashed,0.5
0.828679793364584,0.536082472108832,NA,giometto,NA,NA,3,black,dashed,0.5
0.8705323082226395,0.6701030934143904,NA,giometto,NA,NA,3,black,dashed,0.5
0.8872733141658616,0.7422680420031884,NA,giometto,NA,NA,3,black,dashed,0.5
0.9123848230806948,0.8453608225792326,NA,giometto,NA,NA,3,black,dashed,0.5
0.9458668346005112,0.9484536075264108,NA,giometto,NA,NA,3,black,dashed,0.5
0.9542373374804654,0.9793814438847912,NA,giometto,NA,NA,3,black,dashed,0.5
0.9960898527968056,1,NA,giometto,NA,NA,3,black,dashed,0.5
1.0295718643166218,0.9793814438847912,NA,giometto,NA,NA,3,black,dashed,0.5
1.0546833738730543,0.8969072150528218,NA,giometto,NA,NA,3,black,dashed,0.5
1.0965358882728249,0.7731958739904347,NA,giometto,NA,NA,3,black,dashed,0.5
1.130017899792641,0.6701030934143904,NA,giometto,NA,NA,3,black,dashed,0.5
1.1718704151089814,0.536082472108832,NA,giometto,NA,NA,3,black,dashed,0.5
1.2137229295087515,0.4123711354175789,NA,giometto,NA,NA,3,black,dashed,0.5
1.2806869534649543,0.2577319579968116,NA,giometto,NA,NA,3,black,dashed,0.5
1.3560214803011112,0.14432989717759592,NA,giometto,NA,NA,3,black,dashed,0.5
1.431356007137268,0.07216494858879796,NA,giometto,NA,NA,3,black,dashed,0.5
1.4899495272969463,0.05154639247358911,NA,giometto,NA,NA,3,black,dashed,0.5
1.5401725454932411,0.04123711223041769,NA,giometto,NA,NA,3,black,dashed,0.5
1.5903955627729651,0.04123711223041769,NA,giometto,NA,NA,3,black,dashed,0.5
1.6322480780893058,0.03092783635838027,NA,giometto,NA,NA,3,black,dashed,0.5
1.7494351193252329,0.04123711223041769,NA,giometto,NA,NA,3,black,dashed,0.5
0.6348849306142911,0.03260869705482042,NA,giometto,NA,NA,4,black,dashed,0.5
0.6507570538948558,0.1086956537769376,NA,giometto,NA,NA,4,black,dashed,0.5
0.6904373620093679,0.1956521731115312,NA,giometto,NA,NA,4,black,dashed,0.5
0.7301176702107799,0.2717391298336484,NA,giometto,NA,NA,4,black,dashed,0.5
0.7697979784121917,0.33695652394328923,NA,giometto,NA,NA,4,black,dashed,0.5
0.8094782865267037,0.41304348066540647,NA,giometto,NA,NA,4,black,dashed,0.5
0.8412225330878331,0.5,NA,giometto,NA,NA,4,black,dashed,0.5
0.8570946563683979,0.5760869567221172,NA,giometto,NA,NA,4,black,dashed,0.5
0.8650307180086804,0.6521739134442344,NA,giometto,NA,NA,4,black,dashed,0.5
0.8967749642222104,0.7282608701663517,NA,giometto,NA,NA,4,black,dashed,0.5
0.9205831497513566,0.8152173895009451,NA,giometto,NA,NA,4,black,dashed,0.5
0.9364552728581216,0.9130434806654064,NA,giometto,NA,NA,4,black,dashed,0.5
0.9840716421784166,0.9782608701663515,NA,giometto,NA,NA,4,black,dashed,0.5
1.007879827707563,1,NA,giometto,NA,NA,4,black,dashed,0.5
1.0475601354744757,0.869565216389414,NA,giometto,NA,NA,4,black,dashed,0.5
1.071368320134623,0.8369565239432892,NA,giometto,NA,NA,4,black,dashed,0.5
1.126920751877299,0.7065217403327032,NA,giometto,NA,NA,4,black,dashed,0.5
1.1586649980908292,0.5869565239432892,NA,giometto,NA,NA,4,black,dashed,0.5
1.182473183619975,0.4782608701663516,NA,giometto,NA,NA,4,black,dashed,0.5
1.2142174298335051,0.41304348066540647,NA,giometto,NA,NA,4,black,dashed,0.5
1.2777059231295642,0.26086956722117205,NA,giometto,NA,NA,4,black,dashed,0.5
1.3491304779790054,0.17391304327788282,NA,giometto,NA,NA,4,black,dashed,0.5
1.3967468472993003,0.119565216389414,NA,giometto,NA,NA,4,black,dashed,0.5
1.436427155935212,0.08695652394328923,NA,giometto,NA,NA,4,black,dashed,0.5
1.4840435252555066,0.07608695672211721,NA,giometto,NA,NA,4,black,dashed,0.5
1.539595956998183,0.06521738950094517,NA,giometto,NA,NA,4,black,dashed,0.5
1.587212326318478,0.05434782688846881,NA,giometto,NA,NA,4,black,dashed,0.5
1.6110205118476244,0.02173912983364839,NA,giometto,NA,NA,4,black,dashed,0.5
0.6852160123314421,0.02752293692180792,NA,giometto,NA,NA,5,black,dashed,0.5
0.6985211776321617,0.04587156023971045,NA,giometto,NA,NA,5,black,dashed,0.5
0.7317840908111145,0.16513761375103103,NA,giometto,NA,NA,5,black,dashed,0.5
0.7583944211211705,0.1559633040370339,NA,giometto,NA,NA,5,black,dashed,0.5
0.7850047521596841,0.21100917399074148,NA,giometto,NA,NA,5,black,dashed,0.5
0.8515305786632816,0.4678899082211935,NA,giometto,NA,NA,5,black,dashed,0.5
0.8714883263958236,0.5412844014928035,NA,giometto,NA,NA,5,black,dashed,0.5
0.8914460741283654,0.6330275219722244,NA,giometto,NA,NA,5,black,dashed,0.5
0.9047512392833932,0.7155963288477399,NA,giometto,NA,NA,5,black,dashed,0.5
0.938014152899421,0.7706422026913559,NA,giometto,NA,NA,5,black,dashed,0.5
0.9646244832094768,0.935779816442387,NA,giometto,NA,NA,5,black,dashed,0.5
0.9912348142479904,1,NA,giometto,NA,NA,5,black,dashed,0.5
1.0178451445580463,0.9174311931244844,NA,giometto,NA,NA,5,black,dashed,0.5
1.0511080574456162,0.7247706424516455,NA,giometto,NA,NA,5,black,dashed,0.5
1.084370971061644,0.5963302753364195,NA,giometto,NA,NA,5,black,dashed,0.5
1.104328718794186,0.5321100917788065,NA,giometto,NA,NA,5,black,dashed,0.5
1.1375916324102135,0.45871559461728806,NA,giometto,NA,NA,5,black,dashed,0.5
1.164201962720269,0.24770642062654655,NA,giometto,NA,NA,5,black,dashed,0.5
1.1974648756078392,0.22935779730864403,NA,giometto,NA,NA,5,black,dashed,0.5
1.224075206646353,0.17431192735493645,NA,giometto,NA,NA,5,black,dashed,0.5
1.250685536956409,0.1467889904331285,NA,giometto,NA,NA,5,black,dashed,0.5
1.2772958679949225,0.10091743019341806,NA,giometto,NA,NA,5,black,dashed,0.5
1.3105587808824923,0.08256880687551552,NA,giometto,NA,NA,5,black,dashed,0.5
1.337169111192548,0.08256880687551552,NA,giometto,NA,NA,5,black,dashed,0.5
1.3903897725411176,0.05504586995370759,NA,giometto,NA,NA,5,black,dashed,0.5
1.4303052687346594,0.04587156023971045,NA,giometto,NA,NA,5,black,dashed,0.5
1.463568181622229,0.01834862331790253,NA,giometto,NA,NA,5,black,dashed,0.5
0.47282936115300134,0.02127659516885468,NA,giometto,NA,NA,6,black,dashed,0.5
0.5163794339347003,0.04255319033770937,NA,giometto,NA,NA,6,black,dashed,0.5
0.5537080676794603,0.04255319033770937,NA,giometto,NA,NA,6,black,dashed,0.5
0.5910367014923452,0.04255319033770937,NA,giometto,NA,NA,6,black,dashed,0.5
0.6470296521435477,0.05319149017745586,NA,giometto,NA,NA,6,black,dashed,0.5
0.6843582858883077,0.07446808534631055,NA,giometto,NA,NA,6,black,dashed,0.5
0.7652369922785173,0.1382978708528746,NA,giometto,NA,NA,6,black,dashed,0.5
0.7901227485625224,0.24468085120778632,NA,giometto,NA,NA,6,black,dashed,0.5
0.8212299430659693,0.3297872363938434,NA,giometto,NA,NA,6,black,dashed,0.5
0.8647800160520426,0.4787234025758262,NA,giometto,NA,NA,6,black,dashed,0.5
0.8772228938534213,0.5212765974241738,NA,giometto,NA,NA,6,black,dashed,0.5
0.8958872105554896,0.7127659584545043,NA,giometto,NA,NA,6,black,dashed,0.5
0.9021086494561787,0.7872340438008149,NA,giometto,NA,NA,6,black,dashed,0.5
0.9207729668394948,0.8936170241557266,NA,giometto,NA,NA,6,black,dashed,0.5
0.945658722442252,0.9680851095020372,NA,giometto,NA,NA,6,black,dashed,0.5
0.9705444780450097,1,NA,giometto,NA,NA,6,black,dashed,0.5
0.9892087954283252,1,NA,giometto,NA,NA,6,black,dashed,0.5
0.9518801613429416,1,NA,giometto,NA,NA,6,black,dashed,0.5
1.0016516732297045,0.9574468096622908,NA,giometto,NA,NA,6,black,dashed,0.5
1.0265374288324618,0.8936170241557266,NA,giometto,NA,NA,6,black,dashed,0.5
1.0389803066338403,0.8404255339782707,NA,giometto,NA,NA,6,black,dashed,0.5
1.0576446240171562,0.7765957439610683,NA,giometto,NA,NA,6,black,dashed,0.5
1.0638660629178456,0.7340425536233589,NA,giometto,NA,NA,6,black,dashed,0.5
1.0763089407192243,0.6276595732684472,NA,giometto,NA,NA,6,black,dashed,0.5
1.088751818520603,0.5531914879221367,NA,giometto,NA,NA,6,black,dashed,0.5
1.1074161352226712,0.4787234025758262,NA,giometto,NA,NA,6,black,dashed,0.5
1.1323018915066765,0.3936170219004074,NA,giometto,NA,NA,6,black,dashed,0.5
1.1571876471094338,0.3297872363938434,NA,giometto,NA,NA,6,black,dashed,0.5
1.1696305249108128,0.25531915104753283,NA,giometto,NA,NA,6,black,dashed,0.5
1.2069591589961963,0.21276595619918515,NA,giometto,NA,NA,6,black,dashed,0.5
1.2380663534996434,0.1702127658614758,NA,giometto,NA,NA,6,black,dashed,0.5
1.2691735486843378,0.12765957552376642,NA,giometto,NA,NA,6,black,dashed,0.5
1.2878378653864062,0.10638298035491171,NA,giometto,NA,NA,6,black,dashed,0.5
1.3127236209891635,0.10638298035491171,NA,giometto,NA,NA,6,black,dashed,0.5
1.3687165717766154,0.06382978550656405,NA,giometto,NA,NA,6,black,dashed,0.5
1.430930961464757,0.04255319033770937,NA,giometto,NA,NA,6,black,dashed,0.5
1.505588228954277,0.03191489500860118,NA,giometto,NA,NA,6,black,dashed,0.5
1.542916863039661,0.03191489500860118,NA,giometto,NA,NA,6,black,dashed,0.5
1.611352691628492,0.02127659516885468,NA,giometto,NA,NA,6,black,dashed,0.5
1.648681325032628,0.02127659516885468,NA,giometto,NA,NA,6,black,dashed,0.5
1.6922313980187014,0.02127659516885468,NA,giometto,NA,NA,6,black,dashed,0.5
0.7851718540632637,0.03947368589889197,NA,giometto,NA,NA,7,black,dashed,0.5
0.7943551505079268,0.1315789492770083,NA,giometto,NA,NA,7,black,dashed,0.5
0.8035384469525899,0.2500000013947368,NA,giometto,NA,NA,7,black,dashed,0.5
0.8219050398419161,0.34210526477285313,NA,giometto,NA,NA,7,black,dashed,0.5
0.8448632814563595,0.3947368422520775,NA,giometto,NA,NA,7,black,dashed,0.5
0.8632298743456858,0.42105263099168977,NA,giometto,NA,NA,7,black,dashed,0.5
0.8861881159601289,0.6184210549072022,NA,giometto,NA,NA,7,black,dashed,0.5
0.9045547088494552,0.684210523966759,NA,giometto,NA,NA,7,black,dashed,0.5
0.9183296535164498,0.8684210507229916,NA,giometto,NA,NA,7,black,dashed,0.5
0.9229213017387812,0.9868421028407202,NA,giometto,NA,NA,7,black,dashed,0.5
0.9412878951308932,0.9342105253614958,NA,giometto,NA,NA,7,black,dashed,0.5
0.964246136242551,0.9342105253614958,NA,giometto,NA,NA,7,black,dashed,0.5
0.987204377856994,1,NA,giometto,NA,NA,7,black,dashed,0.5
1.0055709707463203,0.8684210507229916,NA,giometto,NA,NA,7,black,dashed,0.5
1.028529211857978,0.8815789478822715,NA,giometto,NA,NA,7,black,dashed,0.5
1.04689580525009,0.8552631591426593,NA,giometto,NA,NA,7,black,dashed,0.5
1.0744456945840792,0.7368421070249307,NA,giometto,NA,NA,7,black,dashed,0.5
1.1065872326431856,0.6052631577479224,NA,giometto,NA,NA,7,black,dashed,0.5
1.1249538255325118,0.40789473941135734,NA,giometto,NA,NA,7,black,dashed,0.5
1.1433204189246235,0.4342105281509695,NA,giometto,NA,NA,7,black,dashed,0.5
1.1616870118139495,0.4342105281509695,NA,giometto,NA,NA,7,black,dashed,0.5
1.1892369016507245,0.40789473941135734,NA,giometto,NA,NA,7,black,dashed,0.5
1.207603494540051,0.27631579013434904,NA,giometto,NA,NA,7,black,dashed,0.5
1.2443366808214886,0.23684210423545704,NA,giometto,NA,NA,7,black,dashed,0.5
1.2535199772661518,0.18421052675623267,NA,giometto,NA,NA,7,black,dashed,0.5
1.271886570155478,0.10526316053739612,NA,giometto,NA,NA,7,black,dashed,0.5
1.285661515325258,0.02631578873961219,NA,giometto,NA,NA,7,black,dashed,0.5
0.7527718124018631,0.02985074541857875,NA,giometto,NA,NA,8,black,dashed,0.5
0.7641774458095656,0.13432835754778347,NA,giometto,NA,NA,8,black,dashed,0.5
0.7831868352387086,0.19402984838494097,NA,giometto,NA,NA,8,black,dashed,0.5
0.8002952853502623,0.1791044788398307,NA,giometto,NA,NA,8,black,dashed,0.5
0.8364131248909591,0.33582089703363777,NA,giometto,NA,NA,8,black,dashed,0.5
0.7945924686464111,0.1791044788398307,NA,giometto,NA,NA,8,black,dashed,0.5
0.878233781135507,0.5074626847725551,NA,giometto,NA,NA,8,black,dashed,0.5
0.8554225143201022,0.41791044851681886,NA,giometto,NA,NA,8,black,dashed,0.5
0.9010450483672175,0.5820895514831811,NA,giometto,NA,NA,8,black,dashed,0.5
0.920054437380055,0.6716417877389174,NA,giometto,NA,NA,8,black,dashed,0.5
0.9352619485903249,0.7014925394858543,NA,giometto,NA,NA,8,black,dashed,0.5
0.9504694602169004,0.850746266578748,NA,giometto,NA,NA,8,black,dashed,0.5
0.9656769714271703,0.8358208970336377,NA,giometto,NA,NA,8,black,dashed,0.5
0.988488238658881,0.925373133289374,NA,giometto,NA,NA,8,black,dashed,0.5
0.9998938720665834,1,NA,giometto,NA,NA,8,black,dashed,0.5
1.0151013832768534,0.925373133289374,NA,giometto,NA,NA,8,black,dashed,0.5
1.0341107727059964,0.9701492545814212,NA,giometto,NA,NA,8,black,dashed,0.5
1.0493182839162662,0.850746266578748,NA,giometto,NA,NA,8,black,dashed,0.5
1.083535184555679,0.731343284904433,NA,giometto,NA,NA,8,black,dashed,0.5
1.1177520851950924,0.5970149273566495,NA,giometto,NA,NA,8,black,dashed,0.5
1.1329595964053625,0.4925373152274448,NA,giometto,NA,NA,8,black,dashed,0.5
1.1481671080319378,0.4477611939353976,NA,giometto,NA,NA,8,black,dashed,0.5
1.167176497044775,0.3283582059327244,NA,giometto,NA,NA,8,black,dashed,0.5
1.1823840082550452,0.31343283638761416,NA,giometto,NA,NA,8,black,dashed,0.5
1.2127990310918906,0.1641791029663622,NA,giometto,NA,NA,8,black,dashed,0.5
1.2318084205210338,0.14925373342125195,NA,giometto,NA,NA,8,black,dashed,0.5
1.2812328323707167,0.0597014908371575,NA,giometto,NA,NA,8,black,dashed,0.5
1.2964403435809866,0.02985074541857875,NA,giometto,NA,NA,8,black,dashed,0.5
1.3230534886152647,0.02985074541857875,NA,giometto,NA,NA,8,black,dashed,0.5
0.6685416502389431,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
0.6910136382548108,0.17948718004470743,NA,giometto,NA,NA,9,black,dashed,0.5
0.7050586310723136,0.17948718004470743,NA,giometto,NA,NA,9,black,dashed,0.5
0.7134856265782639,0.128205130156476,NA,giometto,NA,NA,9,black,dashed,0.5
0.7275306193957666,0.23076922993293889,NA,giometto,NA,NA,9,black,dashed,0.5
0.7415756119056839,0.23076922993293889,NA,giometto,NA,NA,9,black,dashed,0.5
0.7500026074116344,0.2051282104247206,NA,giometto,NA,NA,9,black,dashed,0.5
0.7612386017271535,0.256410260312952,NA,giometto,NA,NA,9,black,dashed,0.5
0.7893285870545736,0.2820512798211703,NA,giometto,NA,NA,9,black,dashed,0.5
0.8005645810625075,0.35897436008941486,NA,giometto,NA,NA,9,black,dashed,0.5
0.8118005750704413,0.3076923102011835,NA,giometto,NA,NA,9,black,dashed,0.5
0.831463564891911,0.4871794902458909,NA,giometto,NA,NA,9,black,dashed,0.5
0.848317556211397,0.6923076897988165,NA,giometto,NA,NA,9,black,dashed,0.5
0.8735985427292483,0.6923076897988165,NA,giometto,NA,NA,9,black,dashed,0.5
0.887643535546751,0.7692307700670612,NA,giometto,NA,NA,9,black,dashed,0.5
0.8988795295546849,0.7692307700670612,NA,giometto,NA,NA,9,black,dashed,0.5
0.910115523870204,0.8974359002235373,NA,giometto,NA,NA,9,black,dashed,0.5
0.938205509197624,0.9743589804917818,NA,giometto,NA,NA,9,black,dashed,0.5
0.9466325047035744,1,NA,giometto,NA,NA,9,black,dashed,0.5
0.9634864957154752,1,NA,giometto,NA,NA,9,black,dashed,0.5
0.9719134915290112,0.9230769197317554,NA,giometto,NA,NA,9,black,dashed,0.5
1.002812475358415,0.8974359002235373,NA,giometto,NA,NA,9,black,dashed,0.5
1.022475464872299,0.7692307700670612,NA,giometto,NA,NA,9,black,dashed,0.5
1.0393294561917852,0.7948718004470744,NA,giometto,NA,NA,9,black,dashed,0.5
1.0618014445152382,0.7692307700670612,NA,giometto,NA,NA,9,black,dashed,0.5
1.0702284400211886,0.7179487201788297,NA,giometto,NA,NA,9,black,dashed,0.5
1.0814644340291224,0.6923076897988165,NA,giometto,NA,NA,9,black,dashed,0.5
1.095509426846625,0.5641025596423406,NA,giometto,NA,NA,9,black,dashed,0.5
1.1067454208545588,0.615384620402367,NA,giometto,NA,NA,9,black,dashed,0.5
1.117981414862493,0.5128205097541092,NA,giometto,NA,NA,9,black,dashed,0.5
1.134835406181979,0.4871794902458909,NA,giometto,NA,NA,9,black,dashed,0.5
1.140453403185946,0.4358974403576595,NA,giometto,NA,NA,9,black,dashed,0.5
1.168543388513366,0.35897436008941486,NA,giometto,NA,NA,9,black,dashed,0.5
1.1825883810232831,0.38461537959763314,NA,giometto,NA,NA,9,black,dashed,0.5
1.196633373840786,0.2820512798211703,NA,giometto,NA,NA,9,black,dashed,0.5
1.2162963636622557,0.3076923102011835,NA,giometto,NA,NA,9,black,dashed,0.5
1.230341356172173,0.256410260312952,NA,giometto,NA,NA,9,black,dashed,0.5
1.2443863486820903,0.2820512798211703,NA,giometto,NA,NA,9,black,dashed,0.5
1.2752853325114937,0.17948718004470743,NA,giometto,NA,NA,9,black,dashed,0.5
1.3089933151504662,0.1538461496646943,NA,giometto,NA,NA,9,black,dashed,0.5
1.3398922989798696,0.128205130156476,NA,giometto,NA,NA,9,black,dashed,0.5
1.37640927981324,0.07692308026824458,NA,giometto,NA,NA,9,black,dashed,0.5
1.415735259148594,0.07692308026824458,NA,giometto,NA,NA,9,black,dashed,0.5
1.4353982489700634,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.4691062313014505,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.4971962166288706,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.5140502076407714,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.544949191470175,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.5814661723035452,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
1.6039381606269982,0.05128204988823143,NA,giometto,NA,NA,9,black,dashed,0.5
0.6878673369112547,0.05882352794463667,NA,giometto,NA,NA,10,black,dashed,0.5
0.7027133946671823,0.17647058383391,NA,giometto,NA,NA,10,black,dashed,0.5
0.7150851092380051,0.1470588260968858,NA,giometto,NA,NA,10,black,dashed,0.5
0.7274568240797683,0.23529412424913496,NA,giometto,NA,NA,10,black,dashed,0.5
0.7472515676640251,0.23529412424913496,NA,giometto,NA,NA,10,black,dashed,0.5
0.7769436829049402,0.2941176521937716,NA,giometto,NA,NA,10,black,dashed,0.5
0.7967384262182564,0.3823529378754325,NA,giometto,NA,NA,10,black,dashed,0.5
0.8190075127166777,0.411764708083045,NA,giometto,NA,NA,10,black,dashed,0.5
0.8412765992150992,0.44117646582006914,NA,giometto,NA,NA,10,black,dashed,0.5
0.8511739708717573,0.5000000062352942,NA,giometto,NA,NA,10,black,dashed,0.5
0.8585969998851914,0.588235291916955,NA,giometto,NA,NA,10,black,dashed,0.5
